url;sitemap;code;redir;h1;h1_texts;jsonld;jsonld_bad;jsonld_types;imgs;imgs_noalt;links_int;title;metadesc;bytes;time;notes
http://localhost/antasline/bergo-ultimate-i-ultimate-plus-nova-generacija-sportskih-podova/;post-sitemap.xml;200;;1;"Bergo ultimate i ultimate plus &#8211; Nova generacija sportskih podova";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;11;0;151;"Bergo Ultimate i Ultimate Plus | Antas Line";"BERGO ULTIMATE je podloga za sportske terene za sve vremenske prilike za većinu sportova. Novi fleksibilni sportski pod.";171349;1.33;
http://localhost/antasline/instalacija-i-ugradnja-esd-poda-istrazivacki-centar-quectel-beograd/;post-sitemap.xml;200;;1;"Montaza antistatik poda &#8211; Istrazivački centar Quectel, Beograd";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;8;0;148;"Montaža antistatik poda – Istraživački centar Quectel | Antas Line";"Montaza antistatik poda u plocama. Podloga se lako montira, ima dug vek trajanja i otporna je na kretanje viljuskara i kolica.";169727;1.07;
http://localhost/antasline/montazni-podovi-za-kretanje-teskih-vozila-privremeni-podovi/;post-sitemap.xml;200;;1;"Montažni podovi za velika opterećenja";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;9;0;150;"Montažni podovi za velika opterećenja";"Montažni podovi Bergo solid podovi se lako montiraju preko zemlje, trave, peska i omogućavaju lako kretanje vozila i ljudi.";171021;1.46;
http://localhost/antasline/ugradnje-industrijskog-poda/;post-sitemap.xml;200;;1;"O čemu treba voditi računa prilikom ugradnje industrijskog poda?";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;7;0;147;"O čemu treba voditi računa prilikom ugradnje industrijskog poda? | Antas Line";"Ugradnja industrijskog poda preko betona, pločica, starog epoksida. Ecotile ima sigurno rešenje za stare i istrošene industrijske podove";172575;0.83;
http://localhost/antasline/zasto-vam-je-potreban-esd-pod/;post-sitemap.xml;200;;1;"Zašto vam je potreban ESD pod?";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;10;0;153;"Zašto vam je potreban ESD pod? | Antas Line";"Cemu sluzi antistatik pod i kada je neophodno postaviti ga u prostoriji? Ecotile je razvio jednostavan i siguran sistem antistatik podova";178453;1.33;
http://localhost/antasline/pvc-podne-ploce-ili-gumeni-podovi/;post-sitemap.xml;200;;1;"PVC podne ploče ili Gumeni podovi?";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;8;0;148;"PVC podne ploče ili Gumeni podovi? | Antas Line";"PVC podovi u plocama za radioni, magacine, hale, javne objekte. Laka montaza preko postojeci povrsina kao sto su plocice, laminat, beton ...";172028;0.96;
http://localhost/antasline/kako-napraviti-teren-za-basket-ili-kosarkaski-teren/;post-sitemap.xml;200;;1;"Kako napraviti teren za basket ili košarkaški teren";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;64;0;208;"Kako napraviti teren za košarku ili basket? | Antas Line";"Kako napraviti teren za basket ili teren za košarku je večito pitanje od kad ste se upoznali sa košarkaškom loptom. Kratko uputstvo.";229118;2.89;
http://localhost/antasline/teren-za-basket-3x3/;post-sitemap.xml;200;;1;"Teren za basket (3&#215;3) &#8211; TC Galerija Dunk Shop";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;8;0;148;"Teren za basket (3x3) - TC Galerija Dunk Shop | Antas Line";"Teren za basket na TC Galerija. Podloga švedskog proizvodjaca Bergo flooring radjena po FIBA standarima u saradnji sa Dunk shop-om.";168012;1.06;
http://localhost/antasline/sta-postaviti-preko-starog-parketa-ili-plocica/;post-sitemap.xml;200;;1;"Šta postaviti preko starog parketa ili pločica?";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;16;0;154;"Šta postaviti preko starog parketa ili pločica? | AntasLine";"Podne obloge koje se postavljaju direktno preko starog parketa ili pločica, bez lepljenja i prašine — Objectflor Clic LVT, Ecotile i R-Tek. Pozovite 069 234 00 72.";179035;1.78;
http://localhost/antasline/teren-za-pickleball/;post-sitemap.xml;200;;1;"Teren za piklbol (pickleball)";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer,Product,Brand;12;0;151;"Teren za piklbol (pickleball) — dimenzije i sportska podloga";"Teren za piklbol: dimenzije 13,4×6,1 m, mreža 86 cm. Bergo Ultimate FLOV™ sportska podloga za teren. Ponuda: 069 234 00 72.";178760;1.49;
http://localhost/antasline/podovi-za-radionice/;post-sitemap.xml;200;;1;"Podovi za radionice i garaže: kad tvoj auto zaslužuje bolje od običnog betona";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,Organization,ContactPoint,Action;12;0;152;"Podovi za radionice i garaže: kad tvoj auto zaslužuje bolje od običnog betona | Antas Line";"Pretvorite svoju garažu ili radionicu u profesionalan prostor! PVC i gumeni podovi Antas Line – postavljanje za samo 3–4 sata. Pozovite nas danas!";176887;1.16;
http://localhost/antasline/podloga-za-odbojkaske-terene/;post-sitemap.xml;200;;1;"Odbojkaški teren — dimenzije i podloga";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;14;0;158;"Dimenzije odbojkaškog terena, mreže i podloge";"Odbojkaški teren: 18×9 m, mreža 2,43/2,24 m, teren na pesku 16×8 m. Izbor podloge za salu i otvoreno + FAQ. Ponuda: 069 234 00 72.";180154;1.55;
http://localhost/antasline/podovi-za-stamparije/;post-sitemap.xml;200;;1;"Podovi za štamparije";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;10;0;151;"Podovi za štamparije | Antas Line";"Podovi za stamparije i industrijske objekte. Kako izabrati odgovarajući pod u štampariji. Ecotile nudi rešenje.";176813;1.26;
http://localhost/antasline/;page-sitemap.xml;200;;1;"Profesionalna rešenja za svaki prostor";1;0;Place,PostalAddress,ImageObject,WebSite,SearchAction,WebPage,Person,Article;37;0;163;"Početna | Antas Line";"Industrijski, sportski i spoljni podovi: Ecotile ploče sa 25 godina garancije, tereni po FIBA standardima i podloge za terase. Montaža bez zatvaranja pogona.";184013;2.67;
http://localhost/antasline/katalog/;page-sitemap.xml;200;;1;Katalog;2;0;Place,PostalAddress,LocalBusiness,ImageObject,WebSite,BreadcrumbList,ListItem,CollectionPage;41;0;325;"Katalog | Antas Line";"Proizvodi Archive | Antas Line";268652;1.1;
http://localhost/antasline/kosarka-3x3-tereni/;page-sitemap.xml;200;;1;"Podloga za basket i 3&#215;3 sa 50 godina tradicije i iskustva";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;17;0;147;"Podloge za 3x3 košarkaške terene — Bergo Ultimate | Antas Line";"Bergo Ultimate — FIBA sertifikovana podloga za 3x3 terene na otvorenom. Dimenzije 15×11m, preko 15 boja, UV stabilna. Pošaljite upit.";170500;1.69;
http://localhost/antasline/podovi-za-radnje-i-maloprodajne-objekte/;page-sitemap.xml;200;;1;"Podovi za prodavnice, radnje i maloprodajne objekte";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;17;0;143;"Podovi za prodavnice, radnje i maloprodajne objekte | Antas Line";"R-Tile podne ploče za maloprodajne objekte — brza montaža bez lepka, preko oštećenih podloga. Specifikacija, primena i FAQ.";171681;1.29;
http://localhost/antasline/industrijski-podovi/podovi-za-magacine-i-hale/;page-sitemap.xml;200;;1;"Podovi za magacine i proizvodne hale";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,FAQPage,Question,Answer;12;0;145;"Podovi za magacine i skladišta bez zastoja rada | Antas line";"Ecotile ploče za magacine i skladišta od 4.600 RSD/m² — preko starog betona, bez zastoja rada. Nose regale, palete i viljuškare, zone se razdvajaju bojom.";173280;1.15;
http://localhost/antasline/industrijski-podovi/garaze-i-autoservisi/;page-sitemap.xml;200;;1;"Čvrsti, izdržljivi i izolacioni podovi za garaže i auto-servise";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;15;0;144;"Podovi za garaže i auto-servise — Ecotile PVC ploče";"Ecotile PVC podne ploce za garaze, auto-servise i vulkanizerske radnje. Otporne na ulje i hemikalije, montaza za 1 dan bez lepka. Zatrazite ponudu.";168935;1.02;
http://localhost/antasline/spoljnje-podne-obloge/;page-sitemap.xml;200;;1;"Spoljne podne obloge za bašte i terase";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;17;0;157;"Podovi za terase, dvorišta i bašte – Bergo PVC podne obloge";"Podovi za terase, dvorišta i bašte – Bergo PVC podne obloge, 4 modela (Unique, XL, Elite, Soft), bez lepka, vek trajanja 20+ godina. Pozovite 069 234 00 72.";178409;2.03;
http://localhost/antasline/pvc-podne-ploce/;page-sitemap.xml;200;;1;"PVC podne ploče";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;26;0;180;"PVC podne ploče — montažni podovi 5, 7 i 10 mm | Antas Line";"PVC podne ploče 500×500 mm spajaju se klik sistemom preko starog betona — bez lepka i bez zaustavljanja pogona. Debljine 5–10 mm, ESD varijanta, garancija do 25 godina.";213989;2;
http://localhost/antasline/industrijski-podovi/;page-sitemap.xml;200;;1;"Industrijski PVC podovi u pločama";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,FAQPage,Question,Answer,VideoObject,Organization;25;0;163;"Industrijski podovi preko postojećeg betona — bez zastoja";"Ecotile PVC ploče od 5.500 RSD/m² — polažu se preko postojećeg betona, bez lepka i bez zastoja proizvodnje. Oštećena ploča se menja pojedinačno, bez zatvaranja zone.";193042;1.6;
http://localhost/antasline/spoljnje-podne-obloge/vestacka-trava-za-terase/;page-sitemap.xml;200;;1;"Veštačka trava za dvorišta i bašte";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;14;0;150;"Veštačka trava za terase | Antas Line";"Veštačku travu možete postaviti na bilo koju tvrdu i ravnu površinu. Nudimo paletu kvalitetne veštačke trave u bojama za dvorišta i događaje.";168686;1.82;
http://localhost/antasline/sportske-podloge/opremazasportsketerene/;page-sitemap.xml;200;;1;"Oprema za sportske terene";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;7;0;147;"Oprema za sportske terene | Antasline";"Oprema za sportske terene i igraslita - kosarkaske konstruckije, golovi, led rasveta, zastitna mreza, tribine i sedista";163863;0.96;
http://localhost/antasline/ergonomske-podloge/;page-sitemap.xml;200;;1;"Ergonomske podloge za stajanje";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;13;0;160;"Ergonomski podovi | Antasline";"Ergonomske podloge od gume i pene koje smanjuju zamor zaposlenih tokom stajanja i hodanja. Podloge za spoljašnja i unutrašnja radna okruženja.";169818;1.43;
http://localhost/antasline/sportske-podloge/padel-tereni/;page-sitemap.xml;200;;1;"Veštačka trava za padel i tenis";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;10;0;137;"vestacka trava za padel";"Vestacka trava za padel i teniske terene Italijanskog proizvodjaca Sit-in. Isporuka i montaza vestacke trave za padel i tenis.";162773;1.38;
http://localhost/antasline/o-nama/;page-sitemap.xml;200;;1;"AntasLine — Vaš partner za industrijske podove";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;30;0;149;"O AntasLine — Distributeri industrijskih i sportskih podova";"AntasLine je vodeći distributer industrijskih podova, Bergo ploča i sportskih terena u Srbiji, Crnoj Gori, Makedoniji, BiH i Hrvatskoj.";170615;2.54;
http://localhost/antasline/vestacka-trava-za-fudbal/;page-sitemap.xml;200;;1;"Veštačka trava za fudbal i ostale sportove";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;15;0;148;"Veštačka trava za fudbal | Antas Line";"Veštačka trava za fudbalske terene radi se po projektu, prema dimenzijama terena. Lepljene linije u beloj, crvenoj i plavoj boji. Standardi FIFA, ITF i IRB.";168411;1.86;
http://localhost/antasline/sportske-podloge/bergo-ultimate/;page-sitemap.xml;200;;1;"Bergo Ultimate";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;21;0;151;"Bergo Ultimate | Antas Line";"Bergo Ultimate — modularna sportska podloga sa FIBA i ITF sertifikatom za basket, tenis, odbojku i rukomet. Preko 10 boja, brza montaža, 15 godina garancije.";182643;1.92;
http://localhost/antasline/zastitne-podloge-za-travu-i-plocnike/;page-sitemap.xml;200;;1;"Bergo Solid";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;25;0;156;"Zaštitne podloge za travu i pločnike | Antas Line";"Bergo Solid — zaštitne podloge za travu i pločnike, nosivost do 200 t/m². Zaštita terena od teških vozila i ljudi. Zatražite ponudu: 069 234 00 72.";185904;3.01;
http://localhost/antasline/podovi-za-stale/;page-sitemap.xml;200;;1;"Gumeni podovi za štale, za konje i poljoprivredne površine";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;15;0;147;"Gumeni podovi za štale, za konje i poljoprivredne površine | Antas Line";"Gumeni podovi za štale, konje i poljoprivredne površine — Stable i Paddock ploče, velika nosivost, laka montaža. Zatražite ponudu: 069 234 00 72.";172649;1.93;
http://localhost/antasline/sportske-podloge/;page-sitemap.xml;200;;1;"Sportski podovi za spoljašnju i unutrašnju upotrebu";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,FAQPage,Question,Answer,VideoObject,Organization;23;0;150;"Sportske podloge za kosarku, basket, 3x3, odbojku, futsal";"Sportske podloge za terene za košarku, basket, odbojku, rukomet, futsal, tenis. Podloga za sportske terene 3x3 po FIBA standardima.";178814;1.94;
http://localhost/antasline/spoljnje-podne-obloge/bergo-elite/;page-sitemap.xml;200;;1;"Bergo Elite — elegantna podloga za terase kafića i poslovne prostore";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;19;0;146;"BERGO Elite - podloga za terase kafića | Antas Line";"Bergo Elite terase podloga za kafiće, restorane i poslovne prostore — puna jednobojna PP ploča u 26 boja, brza montaža bez lepka, minimalno održavanje.";177058;1.5;
http://localhost/antasline/spoljnje-podne-obloge/bergo-unique/;page-sitemap.xml;200;;1;"Bergo Unique — elegantna modularna podloga za terase i bašte";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;21;0;148;"Bergo Unique – elegantna podloga za terase i bašte | Antas Line";"Bergo Unique – elegantna PVC podloga za terase i bašte, 15 boja, montaža bez lepka klik-sistemom. Pošaljite upit.";178430;1.68;
http://localhost/antasline/spoljnje-podne-obloge/bergo-xl/;page-sitemap.xml;200;;1;"Bergo XL — modularna podloga za terase, bazene i bašte";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;15;0;141;"Bergo XL — podloga za terase, bazene i bašte | Antas Line";"Bergo XL modularna podloga sa cvetnim dezenom u 16 boja — montaža bez lepka, klik sistemom. Za terase, bazene, bašte i saune. Pošaljite upit.";170636;1.17;
http://localhost/antasline/lvt-podovi-za-komercijalne-i-javne-prostore/expona-click/;page-sitemap.xml;200;;1;"Expona Click — LVT podovi za kancelarije i poslovne prostore";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;12;0;145;"Expona Click | Antas Line";"LVT podovi za poslovni prostor i kancelarije u dezenima drveta i betona. Klik sistem montaže, zvučna izolacija, otporan na vodu.";166126;1.11;
http://localhost/antasline/lvt-podovi-za-komercijalne-i-javne-prostore/vinil-podovi/;page-sitemap.xml;200;;1;"Expona Commercial — LVT vinil podovi za javne i komercijalne objekte";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;12;0;147;"Expona Commercial | Antas Line";"Podovi za javne objekte koji svojim dizajnom čine prostor drugačijim. Preko 80 dezena, od rustičnih do drvenih motiva. IAC Gold sertifikat.";167486;1.04;
http://localhost/antasline/sportske-podloge/sportski-podovi-za-teniske-terene/;page-sitemap.xml;200;;1;"Izrada teniskih terena — akril, veštačka trava i Bergo ploče";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;8;0;142;"Izrada teniskih terena — US open akril, veštačka trava, Bergo";"Izrada teniskih terena sa akrilnim premazima (US open, ITF 1–4), veštačkom travom i Bergo PP pločama. Reference i upit za cenu: 069 234 00 72.";168970;1.14;
http://localhost/antasline/industrijski-podovi/podovi-za-teretane-i-fitnes-centre/;page-sitemap.xml;200;;1;"Podovi za teretane i fitnes centre";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;23;0;159;"Podovi za teretane i fitnes centre | Antas Line";"Ecotile PVC podovi za teretane i fitnes centre — otporni na udarce tegova, lako se čiste, brza montaža bez prekida rada. Pozovite za ponudu.";201492;1.08;
http://localhost/antasline/industrijski-podovi/podovi-za-zdravstvene-objekte/;page-sitemap.xml;200;;1;"Podovi za zdravstvene objekte";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;22;0;159;"Podovi za zdravstvene objekte | Antas Line";"Ecotile PVC podovi za ordinacije, klinike i zdravstvene ustanove — higijenska površina bez fuga, otporna na dezinfekciona sredstva, brza montaža. Pozovite za ponudu.";202205;0.98;
http://localhost/antasline/industrijski-podovi/podovi-za-hemijsku-i-prehrambenu-industriju/;page-sitemap.xml;200;;1;"Podovi za hemijsku i prehrambenu industriju";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;24;0;162;"Podovi za hemijsku i prehrambenu industriju | Antas Line";"Ecotile PVC podovi za hemijsku i prehrambenu industriju — otporni na kiseline i dezinfekciona sredstva, bez fuga, brza montaža bez prekida proizvodnje. Pozovite za ponudu.";204894;1.41;
http://localhost/antasline/industrijski-podovi/ecotile-5005-podne-ploce/;page-sitemap.xml;200;;1;"Podne ploče Ecotile 500/5";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;14;0;142;"Ecotile 500/5 podne ploče za javne i komercijalne objekte | Antasline";"Ecotile 500/5 — osnovna, lakša verzija PVC podnih ploča za radnje, kancelarije i javne objekte. Brza montaža bez lepka, otporne na hemikalije i udarce.";168287;1.07;
http://localhost/antasline/industrijski-podovi-montaza-preko-ostecenog-epoksida/;page-sitemap.xml;200;;1;"Postavljanje Ecotile PVC podloga preko ispucalog epoksida ili betona";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;6;0;139;"Popravka oštećenog epoksidnog poda postavljanjem podnih ploča | Antas Line";"PVC podne ploce za magacine, radionice, hale, proizvodnju. Laka montaza preko ostecenih povrsina. 10 godina garancije.";164095;0.92;
