url;sitemap;code;redir;h1;h1_texts;jsonld;jsonld_bad;jsonld_types;imgs;imgs_noalt;links_int;title;metadesc;bytes;time;notes
http://localhost/antasline/podloge-za-krovove-i-terase/;post-sitemap.xml;200;;1;"Podloge za krovove";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;130;118;173;"Podloge za krovove i terase — Bergo PVC | AntasLine";"Podloge za krovove Bergo imaju jednostavan sistem montaze, veliki izbor boja i dug vek trajanja. Ploce su lagane i montiraju se bez lepljenja.";201295;1.8;
http://localhost/antasline/modularni-industrijski-podovi/;post-sitemap.xml;200;;1;"Modularni podovi";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;129;118;170;"Modularni pod | Antas Line";"Modularni pod u pločama  - brzo rešenje za oštećeni beton i velika opterećenja. Ploče lako montiraju, trpe kretanje viljuškara i paletara.";201574;2.35;
http://localhost/antasline/podne-ploce-podovi-za-kontejnere-i-montazne-objekte/;post-sitemap.xml;200;;1;"Podne obloge (podovi) za kontejnere i montažne objekte";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;127;118;169;"Podne obloge (podovi) za kontejnere i montažne objekte | Antas Line";"Podovi i podne ploce za kontejnere i montazne objekte. Jednostavna montaza i demontaza, veliki izbor boja i modela, dug vek trajanja";198349;1.16;
http://localhost/antasline/bergo-ultimate-i-ultimate-plus-nova-generacija-sportskih-podova/;post-sitemap.xml;200;;1;"Bergo ultimate i ultimate plus &#8211; Nova generacija sportskih podova";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;129;118;169;"Bergo Ultimate i Ultimate Plus | Antas Line";"BERGO ULTIMATE je podloga za sportske terene za sve vremenske prilike za većinu sportova. Novi fleksibilni sportski pod.";198601;1.4;
http://localhost/antasline/instalacija-i-ugradnja-esd-poda-istrazivacki-centar-quectel-beograd/;post-sitemap.xml;200;;1;"Montaza antistatik poda &#8211; Istrazivački centar Quectel, Beograd";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;126;118;166;"Montaža antistatik poda – Istraživački centar Quectel | Antas Line";"Montaza antistatik poda u plocama. Podloga se lako montira, ima dug vek trajanja i otporna je na kretanje viljuskara i kolica.";196979;1.48;
http://localhost/antasline/montazni-podovi-za-kretanje-teskih-vozila-privremeni-podovi/;post-sitemap.xml;200;;1;"Montažni podovi za velika opterećenja";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;127;118;168;"Montažni podovi za velika opterećenja";"Montažni podovi Bergo solid podovi se lako montiraju preko zemlje, trave, peska i omogućavaju lako kretanje vozila i ljudi.";198273;1.35;
http://localhost/antasline/ugradnje-industrijskog-poda/;post-sitemap.xml;200;;1;"O čemu treba voditi računa prilikom ugradnje industrijskog poda?";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;125;118;165;"O čemu treba voditi računa prilikom ugradnje industrijskog poda? | Antas Line";"Ugradnja industrijskog poda preko betona, pločica, starog epoksida. Ecotile ima sigurno rešenje za stare i istrošene industrijske podove";199827;0.85;
http://localhost/antasline/zasto-vam-je-potreban-esd-pod/;post-sitemap.xml;200;;1;"Zašto vam je potreban ESD pod?";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;128;118;171;"Zašto vam je potreban ESD pod? | Antas Line";"Cemu sluzi antistatik pod i kada je neophodno postaviti ga u prostoriji? Ecotile je razvio jednostavan i siguran sistem antistatik podova";205705;1.25;
http://localhost/antasline/pvc-podne-ploce-ili-gumeni-podovi/;post-sitemap.xml;200;;1;"PVC podne ploče ili Gumeni podovi?";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;126;118;166;"PVC podne ploče ili Gumeni podovi? | Antas Line";"PVC podovi u plocama za radioni, magacine, hale, javne objekte. Laka montaza preko postojeci povrsina kao sto su plocice, laminat, beton ...";199259;1.07;
http://localhost/antasline/izbor-industrijskog-poda-tri-najcesca-pitanja/;post-sitemap.xml;200;;1;"Izbor industrijskog poda: Tri najčešća pitanja";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;127;118;168;"Izbor industrijskog poda: tri najčešća pitanja | Antas Line";"Kako izabrati industrijski pod? Vrste industrijskog poda i premena industrijskog poda.";200064;1.08;
http://localhost/antasline/kako-napraviti-teren-za-basket-ili-kosarkaski-teren/;post-sitemap.xml;200;;1;"Kako napraviti teren za basket ili košarkaški teren";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;182;118;224;"Kako napraviti teren za košarku ili basket? | Antas Line";"Kako napraviti teren za basket ili teren za košarku je večito pitanje od kad ste se upoznali sa košarkaškom loptom. Kratko uputstvo.";256117;3.29;
http://localhost/antasline/sta-postaviti-preko-starog-parketa-ili-plocica-2/;post-sitemap.xml;200;;1;"Šta postaviti preko starog parketa ili pločica?";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;134;118;172;"Šta postaviti preko starog parketa ili pločica? | AntasLine";"Podne obloge koje se postavljaju direktno preko starog parketa ili pločica, bez lepljenja i prašine — Objectflor Clic LVT, Ecotile i R-Tek. Pozovite 069 234 00 72.";206313;2.3;
http://localhost/antasline/teren-za-basket-3x3/;post-sitemap.xml;200;;1;"Teren za basket (3&#215;3) &#8211; TC Galerija Dunk Shop";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;126;118;166;"Teren za basket (3x3) - TC Galerija Dunk Shop | Antas Line";"Teren za basket na TC Galerija. Podloga švedskog proizvodjaca Bergo flooring radjena po FIBA standarima u saradnji sa Dunk shop-om.";195264;1.26;
http://localhost/antasline/podloga-za-teniske-terene/;post-sitemap.xml;200;;1;"Podloga za teniske terene";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;133;118;181;"Šljaka za teniski teren — cena i ostale podloge za tenis";"Šljaka: najpristupačnija podloga za tenis, zahteva održavanje. Poredimo sa travom, akrilom i Bergo pločama. Cena i ponuda: 069 234 00 72.";221306;1.76;
http://localhost/antasline/epoksidni-podovi-ili-ecotile-podovi/;post-sitemap.xml;200;;1;"Epoksidni podovi ili PVC ploče (Ecotile): poređenje cene, montaže i trajnosti";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;133;118;178;"Epoksidni pod ili Ecotile PVC ploče? Cena po m² | Antas Line";"Epoksidni pod ili Ecotile PVC ploče: cena po m², vreme montaže i zastoj proizvodnje — direktno poređenje pre nego što odlučite. Pozovite 069 234 00 72.";216012;2.32;
http://localhost/antasline/teren-za-pickleball/;post-sitemap.xml;200;;1;"Teren za piklbol (pickleball)";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer,Product,Brand;130;118;169;"Teren za piklbol (pickleball) — dimenzije i sportska podloga";"Teren za piklbol: dimenzije 13,4×6,1 m, mreža 86 cm. Bergo Ultimate FLOV™ sportska podloga za teren. Ponuda: 069 234 00 72.";206014;2.04;
http://localhost/antasline/dimenzije-fudbalskog-terena/;post-sitemap.xml;200;;1;"Dimenzije fudbalskog terena";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting;130;118;164;"Dimenzije fudbalskog terena — standard, gol, šesnaesterac | Antas Line";"Fudbalski teren: 90–120 × 45–90 m, međunarodni 100–110 × 64–75 m, standard 105×68 m. Gol 7,32×2,44 m, penal 11 m. Dimenzije za mali fudbal i futsal + izbor podloge.";203934;2.44;
http://localhost/antasline/podovi-za-radionice/;post-sitemap.xml;200;;1;"Podovi za radionice i garaže: kad tvoj auto zaslužuje bolje od običnog betona";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,Organization,ContactPoint,Action;130;118;170;"Podovi za radionice i garaže: kad tvoj auto zaslužuje bolje od običnog betona | Antas Line";"Pretvorite svoju garažu ili radionicu u profesionalan prostor! PVC i gumeni podovi Antas Line – postavljanje za samo 3–4 sata. Pozovite nas danas!";204139;1.69;
http://localhost/antasline/podovi-za-stamparije/;post-sitemap.xml;200;;1;"Podovi za štamparije";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;128;118;169;"Podovi za štamparije | Antas Line";"Podovi za stamparije i industrijske objekte. Kako izabrati odgovarajući pod u štampariji. Ecotile nudi rešenje.";204065;1.6;
http://localhost/antasline/pop-tenis/;post-sitemap.xml;200;;1;"Padel tenis";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;127;118;169;"Padel teren — dimenzije, podloga i izgradnja";"Padel teren: dimenzije 20×10 m, staklene zidove, podloga (veštačka trava ili Bergo) i oprema. Izgradnja terena po meri — pozovite 069 234 00 72.";201246;1.61;
http://localhost/antasline/podloga-za-odbojkaske-terene/;post-sitemap.xml;200;;1;"Odbojkaški teren — dimenzije i podloga";3;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,BlogPosting,FAQPage,Question,Answer;132;118;176;"Dimenzije odbojkaškog terena, mreže i podloge";"Odbojkaški teren: 18×9 m, mreža 2,43/2,24 m, teren na pesku 16×8 m. Izbor podloge za salu i otvoreno + FAQ. Ponuda: 069 234 00 72.";207406;2.25;
http://localhost/antasline/;page-sitemap.xml;200;;1;"Podovi koji izdrže sve";1;0;Place,PostalAddress,ImageObject,WebSite,SearchAction,WebPage,Person,Article;146;118;175;"Početna | Antas Line";;204952;3.02;
http://localhost/antasline/spoljnje-podne-obloge/bergo-unique/;page-sitemap.xml;200;;1;"Bergo Unique — elegantna modularna podloga za terase i bašte";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;139;118;163;"Bergo Unique – elegantna podloga za terase i bašte | Antas Line";"Bergo Unique – elegantna PVC podloga za terase i bašte, 15 boja, montaža bez lepka klik-sistemom. Pošaljite upit.";203549;2.54;
http://localhost/antasline/spoljnje-podne-obloge/bergo-elite/;page-sitemap.xml;200;;1;"Bergo Elite — elegantna podloga za terase kafića i poslovne prostore";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;137;118;161;"BERGO Elite - podloga za terase kafića | Antas Line";"Bergo Elite terase podloga za kafiće, restorane i poslovne prostore — puna jednobojna PP ploča u 26 boja, brza montaža bez lepka, minimalno održavanje.";202200;1.96;
http://localhost/antasline/spoljnje-podne-obloge/bergo-xl/;page-sitemap.xml;200;;1;"Bergo XL — modularna podloga za terase, bazene i bašte";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;133;118;156;"Bergo XL — podloga za terase, bazene i bašte | Antas Line";"Bergo XL modularna podloga sa cvetnim dezenom u 16 boja — montaža bez lepka, klik sistemom. Za terase, bazene, bašte i saune. Pošaljite upit.";195778;1.39;
http://localhost/antasline/pvc-podne-ploce/;page-sitemap.xml;200;;1;"PVC podne ploče";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;143;118;203;"PVC podne ploče — montažni podovi 5, 7 i 10 mm | Antas Line";"PVC podne ploče 500×500 mm spajaju se klik sistemom preko starog betona — bez lepka i bez zaustavljanja pogona. Debljine 5–10 mm, ESD varijanta, garancija do 25 godina.";238935;2.93;
http://localhost/antasline/industrijski-podovi/;page-sitemap.xml;200;;1;"Industrijski PVC podovi u pločama";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;140;118;175;"Industrijski PVC podovi — Ecotile, standardi i cena po m²";"Ecotile PVC ploče za magacine, proizvodnju i ESD zone. Standardi, antiklizna klasa R10, VOC E1, montaža bez lepka i zastoja proizvodnje.";204786;1.55;
http://localhost/antasline/sportske-podloge/bergo-ultimate/;page-sitemap.xml;200;;1;"Bergo Ultimate";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;135;118;162;"Bergo Ultimate | Antas Line";;211375;2.53;
http://localhost/antasline/podovi-za-garaze/;page-sitemap.xml;200;;1;"Podovi za garaže — vrste i cena po m²";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;125;118;155;"Podovi za garaže — PVC ploče, cena po m² | Antas Line";"Kakav pod za garažu izabrati? PVC klik ploče preko betona — bez lepka i prašine, otporne na ulje i gume. Ugradnja za jedan dan, cena od 4.600 RSD/m². Pogledajte.";188721;1.3;
http://localhost/antasline/podovi-za-stale/;page-sitemap.xml;200;;1;"Gumeni podovi za štale, za konje i poljoprivredne površine";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;133;118;162;"Gumeni podovi za štale, za konje i poljoprivredne površine | Antas Line";"Gumeni podovi za štale, konje i poljoprivredne površine — Stable i Paddock ploče, velika nosivost, laka montaža. Zatražite ponudu: 069 234 00 72.";197437;1.95;
http://localhost/antasline/zastitne-podloge-za-travu-i-plocnike/;page-sitemap.xml;200;;1;"Bergo Solid";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;143;118;171;"Zaštitne podloge za travu i pločnike | Antas Line";"Bergo Solid — zaštitne podloge za travu i pločnike, nosivost do 200 t/m². Zaštita terena od teških vozila i ljudi. Zatražite ponudu: 069 234 00 72.";210370;3.54;
http://localhost/antasline/lvt-podovi-za-komercijalne-i-javne-prostore/expona-click/;page-sitemap.xml;200;;1;"Expona Click — LVT podovi za kancelarije i poslovne prostore";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;130;118;160;"Expona Click | Antas Line";"LVT podovi za poslovni prostor i kancelarije u dezenima drveta i betona. Klik sistem montaže, zvučna izolacija, otporan na vodu.";191263;1.25;
http://localhost/antasline/lvt-podovi-za-komercijalne-i-javne-prostore/vinil-podovi/;page-sitemap.xml;200;;1;"Expona Commercial — LVT vinil podovi za javne i komercijalne objekte";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;130;118;162;"Expona Commercial | Antas Line";"Podovi za javne objekte koji svojim dizajnom čine prostor drugačijim. Preko 80 dezena, od rustičnih do drvenih motiva. IAC Gold sertifikat.";192628;1.11;
http://localhost/antasline/sportske-podloge/sportski-podovi-za-teniske-terene/;page-sitemap.xml;200;;1;"Izrada teniskih terena — akril, veštačka trava i Bergo ploče";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;126;118;157;"Izrada teniskih terena — US open akril, veštačka trava, Bergo";"Izrada teniskih terena sa akrilnim premazima (US open, ITF 1–4), veštačkom travom i Bergo PP pločama. Reference i upit za cenu: 069 234 00 72.";194112;1.07;
http://localhost/antasline/industrijski-podovi/podovi-za-teretane-i-fitnes-centre/;page-sitemap.xml;200;;1;"Podovi za teretane i fitnes centre";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;140;118;182;"Podovi za teretane i fitnes centre | Antas Line";"Ecotile PVC podovi za teretane i fitnes centre — otporni na udarce tegova, lako se čiste, brza montaža bez prekida rada. Pozovite za ponudu.";226469;1.26;
http://localhost/antasline/industrijski-podovi/podovi-za-zdravstvene-objekte/;page-sitemap.xml;200;;1;"Podovi za zdravstvene objekte";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;139;118;182;"Podovi za zdravstvene objekte | Antas Line";"Ecotile PVC podovi za ordinacije, klinike i zdravstvene ustanove — higijenska površina bez fuga, otporna na dezinfekciona sredstva, brza montaža. Pozovite za ponudu.";227182;1.1;
http://localhost/antasline/industrijski-podovi/podovi-za-hemijsku-i-prehrambenu-industriju/;page-sitemap.xml;200;;1;"Podovi za hemijsku i prehrambenu industriju";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;141;118;185;"Podovi za hemijsku i prehrambenu industriju | Antas Line";"Ecotile PVC podovi za hemijsku i prehrambenu industriju — otporni na kiseline i dezinfekciona sredstva, bez fuga, brza montaža bez prekida proizvodnje. Pozovite za ponudu.";229871;1.41;
http://localhost/antasline/gumeni-podovi-za-terase-cena/;page-sitemap.xml;200;;1;"Gumeni podovi za terase — cena po m²";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;124;118;158;"Gumeni podovi za terase — cena po m² i vrste | Antas Line";"Koliko koštaju gumeni podovi za terasu? Uporedite gumene, PVC/vinil i Bergo podloge — pošaljite dimenzije i dobijate tačnu cenu po m² za jedan radni dan.";188445;1.37;
http://localhost/antasline/industrijski-podovi-cena/;page-sitemap.xml;200;;1;"Cena industrijskog poda po m² — Ecotile PVC ploče";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;124;118;160;"Industrijski podovi — cena po m² (PVC ploče) | Antas Line";"Koliko košta industrijski pod? Cena Ecotile PVC ploča zavisi od debljine i kvadrature, uz rabat na veće površine. Ugradnja bez zatvaranja pogona. Zatražite ponudu.";190499;0.88;
http://localhost/antasline/industrijski-podovi/ecotile-5005-podne-ploce/;page-sitemap.xml;200;;1;"Podne ploče Ecotile 500/5";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;132;118;157;"Ecotile 500/5 podne ploče za javne i komercijalne objekte | Antasline";"Ecotile 500/5 — osnovna, lakša verzija PVC podnih ploča za radnje, kancelarije i javne objekte. Brza montaža bez lepka, otporne na hemikalije i udarce.";193429;1.2;
http://localhost/antasline/industrijski-podovi-montaza-preko-ostecenog-epoksida/;page-sitemap.xml;200;;1;"Postavljanje Ecotile PVC podloga preko ispucalog epoksida ili betona";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;124;118;154;"Popravka oštećenog epoksidnog poda postavljanjem podnih ploča | Antas Line";"PVC podne ploce za magacine, radionice, hale, proizvodnju. Laka montaza preko ostecenih povrsina. 10 godina garancije.";189237;0.82;
http://localhost/antasline/industrijski-podovi/podne-ploce-ecotile-50010/;page-sitemap.xml;200;;1;"Podne ploče Ecotile 500/10";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;126;118;156;"Ecotile 500/10 podne ploče za velika opterećenja | Antasline";"Podne ploče za podove po kojima je predviđeno kretanje teških mašina i viljuškara. Otporne na ekstremne uslove i opterećenja.";189641;1.08;
http://localhost/antasline/ergonomske-podloge-2/;page-sitemap.xml;200;;1;"Ergonomske podloge za stajanje";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;131;118;158;"Ergonomski podovi | Antasline";"Ergonomske podloge od gume i pene koje smanjuju zamor zaposlenih tokom stajanja i hodanja. Podloge za spoljašnja i untrašnja radna okruženja.";194459;1.82;
http://localhost/antasline/lvt-podovi-za-komercijalne-i-javne-prostore/kancelarije-i-poslovni-prostori/;page-sitemap.xml;200;;1;"Koji pod izabrati za kancelarije i poslovni prostor?";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;129;118;159;"Podovi za kancelarije i poslovni prostor — LVT vinil | Antas Line";"LVT vinil podovi za kancelarije i poslovne prostore — tiha i izdržljiva podloga, brza montaža bez prekida rada, preko 80 dezena. Pozovite za besplatnu ponudu.";193141;1.52;
http://localhost/antasline/industrijski-podovi/trake-za-obelezavanje/;page-sitemap.xml;200;;1;"Trake za obeležavanje podova";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;146;118;190;"Trake za obeležavanje podova — DuraStripe program";"DuraStripe trake za obelezavanje podova u magacinima i halama. Brza ugradnja bez farbanja, otporne na viljuskare i hemikalije. Zatrazite ponudu.";235180;1.75;
http://localhost/antasline/iznajmljivanje-podova/;page-sitemap.xml;200;;1;"Rentiranje mobilnih podloga za događaje i teške terene";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;130;118;155;"Rentiranje mobilnih podloga za događaje i teške terene";"Iznajmljivanje Bergo Solid podloga za sajmove, koncerte, gradilista i teska vozila na travi, pesku i blatu. Brza montaza, fleksibilan period najma. Zatrazite ponudu.";191959;1.13;
http://localhost/antasline/industrijski-podovi/garaze-i-autoservisi/;page-sitemap.xml;200;;1;"Čvrsti, izdržljivi i izolacioni podovi za garaže i auto-servise";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;133;118;158;"Podovi za garaže i auto-servise — Ecotile PVC ploče";"Ecotile PVC podne ploce za garaze, auto-servise i vulkanizerske radnje. Otporne na ulje i hemikalije, montaza za 1 dan bez lepka. Zatrazite ponudu.";192351;1.15;
http://localhost/antasline/sportski-podovi-za-sale-i-balone/;page-sitemap.xml;200;;1;"Podovi za sportske dvorane, sale i balone";2;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article,VideoObject,Organization;130;118;155;"Podovi za sportske dvorane, sale i balone - Naxos Evolution";"Naxos Evolution modularna sportska podloga za sale, dvorane i balone. Montaza bez lepka za 1 dan, 4mm guma, 15 godina garancije. Zatrazite ponudu.";196561;1.13;
http://localhost/antasline/spoljnje-podne-obloge/podovi-za-bazene/;page-sitemap.xml;200;;1;"Podne obloge oko bazena i za vlažne prostore";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;130;118;157;"Neklizajuće podloge oko bazena — Bergo podne obloge";"Bergo podne obloge oko bazena: antibakterijske, neklizajuce, ne upijaju vlagu. Za bazene, svlacionice, spa i terase. Montaza bez lepka, zatrazite ponudu.";191985;1.17;
http://localhost/antasline/kosarka-3x3-tereni/;page-sitemap.xml;200;;1;"Podloge za 3&#215;3 košarkaške terene";1;0;Place,PostalAddress,ImageObject,WebSite,BreadcrumbList,ListItem,WebPage,Person,Article;129;118;156;"Podloge za 3x3 košarkaške terene — Bergo Ultimate | Antas Line";"Bergo Ultimate — FIBA sertifikovana podloga za 3x3 terene na otvorenom. Dimenzije 15×11m, preko 15 boja, UV stabilna. Pošaljite upit.";190281;1.19;
